No,fitness,backbone
21,0.020427704,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:1 to:7 operator:3  from:1 to:8 operator:4  from:2 to:3 operator:-1  from:2 to:9 operator:6  from:3 to:4 operator:-1  from:3 to:8 operator:5  from:4 to:5 operator:-1  from:4 to:6 operator:8  from:5 to:6 operator:-1  from:5 to:8 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
22,0.014472961,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:1 to:8 operator:4  from:2 to:3 operator:-1  from:2 to:9 operator:8  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:6  from:5 to:6 operator:-1  from:5 to:8 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
23,0.016693115,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:5 to:9 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
24,0.019956589,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:1 to:8 operator:4  from:2 to:3 operator:-1  from:2 to:9 operator:6  from:3 to:4 operator:-1  from:3 to:6 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:10  from:5 to:8 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
25,0.013137817,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:1 to:8 operator:4  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:6  from:4 to:7 operator:2  from:5 to:6 operator:-1  from:5 to:8 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
26,0.019069672,from:0 to:1 operator:-1  from:0 to:7 operator:8  from:0 to:8 operator:6  from:1 to:2 operator:-1  from:1 to:8 operator:5  from:2 to:3 operator:-1  from:2 to:7 operator:3  from:3 to:4 operator:-1  from:3 to:8 operator:6  from:4 to:5 operator:-1  from:4 to:8 operator:1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
27,0.024686813,from:0 to:1 operator:-1  from:0 to:6 operator:12  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:8 operator:12  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
28,0.014110565,from:0 to:1 operator:-1  from:0 to:7 operator:8  from:0 to:8 operator:6  from:1 to:2 operator:-1  from:1 to:8 operator:10  from:1 to:9 operator:4  from:2 to:3 operator:-1  from:2 to:7 operator:3  from:3 to:4 operator:-1  from:3 to:8 operator:6  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
29,0.014862061,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:1 to:7 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
30,0.014247894,from:0 to:1 operator:-1  from:0 to:6 operator:11  from:1 to:2 operator:-1  from:1 to:3 operator:12  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:12  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
31,0.016269684,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:5 operator:8  from:1 to:9 operator:1  from:2 to:3 operator:-1  from:3 to:4 operator:5  from:3 to:8 operator:6  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
32,0.031303406,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:1 to:8 operator:4  from:2 to:3 operator:-1  from:2 to:7 operator:7  from:2 to:9 operator:6  from:3 to:4 operator:-1  from:3 to:8 operator:5  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
33,0.016044617,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:5 operator:8  from:1 to:9 operator:7  from:2 to:3 operator:-1  from:2 to:4 operator:13  from:3 to:4 operator:-1  from:3 to:8 operator:6  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
34,0.016239166,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:3 operator:1  from:1 to:7 operator:3  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:6 operator:8  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
35,0.013534546,from:0 to:1 operator:-1  from:0 to:7 operator:8  from:0 to:8 operator:6  from:1 to:2 operator:-1  from:1 to:4 operator:3  from:1 to:8 operator:5  from:2 to:3 operator:-1  from:2 to:7 operator:3  from:3 to:4 operator:-1  from:3 to:5 operator:6  from:3 to:8 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
36,0.010351479,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:6  from:1 to:6 operator:6  from:1 to:8 operator:4  from:2 to:3 operator:-1  from:2 to:9 operator:6  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
37,0.014328003,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:5 operator:13  from:2 to:3 operator:-1  from:2 to:6 operator:9  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:7 operator:6  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
38,0.013248444,from:0 to:1 operator:-1  from:0 to:9 operator:6  from:1 to:2 operator:-1  from:1 to:5 operator:8  from:1 to:9 operator:7  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
39,0.01772499,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:12  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
40,0.015071154,from:0 to:1 operator:-1  from:1 to:2 operator:11  from:1 to:5 operator:8  from:1 to:9 operator:7  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:8 operator:6  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
41,0.009534836,from:0 to:1 operator:6  from:0 to:5 operator:10  from:0 to:6 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:2  from:1 to:9 operator:3  from:2 to:3 operator:-1  from:2 to:9 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:3  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
42,0.015888214,from:0 to:1 operator:-1  from:0 to:7 operator:8  from:0 to:8 operator:6  from:1 to:2 operator:-1  from:1 to:8 operator:5  from:2 to:3 operator:-1  from:2 to:7 operator:3  from:3 to:4 operator:-1  from:3 to:5 operator:6  from:3 to:8 operator:6  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:6 to:8 operator:8  from:6 to:9 operator:7  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
43,0.015995026,from:0 to:1 operator:-1  from:0 to:8 operator:3  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:9  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:7 operator:6  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:6 to:9 operator:3  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
44,0.01940918,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:8 operator:8  from:1 to:9 operator:7  from:2 to:3 operator:-1  from:2 to:6 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
45,0.020161629,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:1 to:8 operator:4  from:2 to:3 operator:-1  from:2 to:5 operator:1  from:2 to:9 operator:6  from:3 to:4 operator:-1  from:3 to:6 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
46,0.011798859,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:1 to:8 operator:4  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:7 operator:9  from:4 to:5 operator:-1  from:4 to:6 operator:6  from:5 to:6 operator:-1  from:5 to:8 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
47,0.017990112,from:0 to:1 operator:-1  from:0 to:4 operator:11  from:0 to:7 operator:8  from:0 to:8 operator:6  from:1 to:2 operator:-1  from:1 to:5 operator:7  from:1 to:8 operator:5  from:2 to:3 operator:-1  from:2 to:7 operator:3  from:3 to:4 operator:-1  from:3 to:5 operator:6  from:3 to:6 operator:10  from:3 to:8 operator:6  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:6 to:9 operator:7  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
48,0.010616303,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:5 operator:11  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
49,0.024007797,from:0 to:1 operator:-1  from:0 to:6 operator:4  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
50,0.011695862,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:3  from:2 to:3 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
51,0.013645172,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:1 to:8 operator:4  from:2 to:3 operator:-1  from:2 to:9 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:3  from:5 to:8 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
52,0.02772522,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:7  from:2 to:3 operator:-1  from:2 to:6 operator:4  from:3 to:4 operator:-1  from:3 to:6 operator:10  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
53,0.017360687,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:1 to:2 operator:-1  from:1 to:7 operator:3  from:2 to:3 operator:-1  from:2 to:9 operator:5  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
54,0.020652771,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:8 operator:5  from:2 to:3 operator:-1  from:2 to:7 operator:3  from:2 to:8 operator:6  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:6 to:8 operator:6  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
55,0.026870668,from:0 to:1 operator:6  from:0 to:5 operator:10  from:0 to:6 operator:9  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:-1  from:2 to:9 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:8 operator:4  from:5 to:6 operator:3  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
56,0.019058228,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:5 operator:8  from:1 to:9 operator:7  from:2 to:3 operator:-1  from:2 to:5 operator:-1  from:3 to:4 operator:-1  from:3 to:8 operator:6  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
57,0.01054287,from:0 to:1 operator:-1  from:0 to:8 operator:6  from:0 to:9 operator:1  from:1 to:2 operator:-1  from:1 to:5 operator:8  from:1 to:9 operator:7  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:8 operator:6  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
58,0.016366959,from:0 to:1 operator:-1  from:0 to:6 operator:13  from:0 to:7 operator:8  from:0 to:8 operator:6  from:1 to:2 operator:-1  from:1 to:8 operator:5  from:2 to:3 operator:-1  from:2 to:7 operator:3  from:3 to:4 operator:-1  from:3 to:5 operator:6  from:3 to:8 operator:6  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:6 to:9 operator:7  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
59,0.013881683,from:0 to:1 operator:-1  from:0 to:3 operator:8  from:1 to:2 operator:-1  from:1 to:7 operator:3  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
60,0.02256012,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:1 to:8 operator:9  from:2 to:3 operator:-1  from:2 to:8 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
61,0.018253326,from:0 to:1 operator:-1  from:0 to:8 operator:12  from:1 to:2 operator:-1  from:1 to:8 operator:5  from:2 to:3 operator:-1  from:2 to:7 operator:3  from:2 to:8 operator:8  from:3 to:4 operator:-1  from:3 to:6 operator:11  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:6 to:8 operator:6  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
62,0.016111374,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:2 to:3 operator:2  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
63,0.025992393,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:1 to:8 operator:4  from:2 to:3 operator:-1  from:2 to:6 operator:13  from:2 to:9 operator:6  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
64,0.022987366,from:0 to:1 operator:-1  from:0 to:7 operator:8  from:0 to:8 operator:6  from:1 to:2 operator:-1  from:1 to:8 operator:5  from:2 to:3 operator:-1  from:2 to:7 operator:3  from:3 to:4 operator:-1  from:3 to:5 operator:1  from:3 to:8 operator:6  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
65,0.015892029,from:0 to:1 operator:-1  from:0 to:4 operator:2  from:0 to:7 operator:8  from:0 to:8 operator:6  from:1 to:2 operator:-1  from:1 to:8 operator:5  from:2 to:3 operator:-1  from:2 to:7 operator:3  from:3 to:4 operator:-1  from:3 to:5 operator:6  from:3 to:8 operator:6  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
66,0.011407852,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:3  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:13  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
67,0.017137527,from:0 to:1 operator:-1  from:0 to:7 operator:8  from:0 to:8 operator:6  from:1 to:2 operator:-1  from:1 to:3 operator:2  from:1 to:8 operator:5  from:2 to:3 operator:-1  from:2 to:7 operator:3  from:3 to:4 operator:-1  from:3 to:5 operator:6  from:3 to:8 operator:6  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
68,0.023921967,from:0 to:1 operator:12  from:0 to:3 operator:11  from:1 to:2 operator:-1  from:1 to:6 operator:6  from:1 to:8 operator:4  from:2 to:3 operator:-1  from:2 to:9 operator:6  from:3 to:4 operator:-1  from:3 to:7 operator:5  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:3  from:5 to:8 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
69,0.013011932,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:7  from:2 to:3 operator:-1  from:2 to:6 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:5 to:9 operator:3  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
70,0.016376495,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:1 to:7 operator:3  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:11  from:8 to:9 operator:-1  
71,0.011032105,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:3 operator:4  from:1 to:6 operator:6  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:7  from:6 to:7 operator:-1  from:7 to:8 operator:6  from:8 to:9 operator:-1  
